InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,OriginalDescription,MissingCustomerID,MissingDescription,IsCancelled,IsReturn,IsFreeItem,TotalPrice,Year,Month,MonthYear,YearQuarter,Hour,Minute,Time,TimeOfDay
C548460,22366,DOORMAT AIRMAIL ,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT AIRMAIL ,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22365,DOORMAT RESPECTABLE HOUSE,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT RESPECTABLE HOUSE,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22193,RED DINER WALL CLOCK,-2,2011-03-31 11:58:00,8.5,16801,United Kingdom,RED DINER WALL CLOCK,False,False,True,True,False,-17.0,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22192,BLUE DINER WALL CLOCK,-2,2011-03-31 11:58:00,8.5,16801,United Kingdom,BLUE DINER WALL CLOCK,False,False,True,True,False,-17.0,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22191,IVORY DINER WALL CLOCK,-2,2011-03-31 11:58:00,8.5,16801,United Kingdom,IVORY DINER WALL CLOCK,False,False,True,True,False,-17.0,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,21908,CHOCOLATE THIS WAY METAL SIGN,-12,2011-03-31 11:58:00,2.1,16801,United Kingdom,CHOCOLATE THIS WAY METAL SIGN,False,False,True,True,False,-25.200000000000003,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,21903,MAN FLU METAL SIGN,-12,2011-03-31 11:58:00,2.1,16801,United Kingdom,MAN FLU METAL SIGN,False,False,True,True,False,-25.200000000000003,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,21877,HOME SWEET HOME MUG,-12,2011-03-31 11:58:00,1.25,16801,United Kingdom,HOME SWEET HOME MUG,False,False,True,True,False,-15.0,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,21873,IF YOU CAN'T STAND THE HEAT MUG,-12,2011-03-31 11:58:00,1.25,16801,United Kingdom,IF YOU CAN'T STAND THE HEAT MUG,False,False,True,True,False,-15.0,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,21868,POTTING SHED TEA MUG,-12,2011-03-31 11:58:00,1.25,16801,United Kingdom,POTTING SHED TEA MUG,False,False,True,True,False,-15.0,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,21745,GAOLERS KEYS DECORATIVE GARDEN ,-4,2011-03-31 11:58:00,3.75,16801,United Kingdom,GAOLERS KEYS DECORATIVE GARDEN ,False,False,True,True,False,-15.0,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,21622,VINTAGE UNION JACK CUSHION COVER,-4,2011-03-31 11:58:00,4.95,16801,United Kingdom,VINTAGE UNION JACK CUSHION COVER,False,False,True,True,False,-19.8,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,21523,DOORMAT FANCY FONT HOME SWEET HOME,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT FANCY FONT HOME SWEET HOME,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,48194,DOORMAT HEARTS,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT HEARTS,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,48188,DOORMAT WELCOME PUPPIES,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT WELCOME PUPPIES,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,48187,DOORMAT NEW ENGLAND,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT NEW ENGLAND,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,48185,DOORMAT FAIRY CAKE,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT FAIRY CAKE,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,48184,DOORMAT ENGLISH ROSE ,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT ENGLISH ROSE ,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,48138,DOORMAT UNION FLAG,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT UNION FLAG,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,48129,DOORMAT TOPIARY,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT TOPIARY,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,48111,DOORMAT 3 SMILEY CATS,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT 3 SMILEY CATS,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22990,COTTON APRON PANTRY DESIGN,-2,2011-03-31 11:58:00,4.95,16801,United Kingdom,COTTON APRON PANTRY DESIGN,False,False,True,True,False,-9.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22980,PANTRY SCRUBBING BRUSH,-12,2011-03-31 11:58:00,1.65,16801,United Kingdom,PANTRY SCRUBBING BRUSH,False,False,True,True,False,-19.799999999999997,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22979,PANTRY WASHING UP BRUSH,-12,2011-03-31 11:58:00,1.45,16801,United Kingdom,PANTRY WASHING UP BRUSH,False,False,True,True,False,-17.4,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22960,JAM MAKING SET WITH JARS,-6,2011-03-31 11:58:00,4.25,16801,United Kingdom,JAM MAKING SET WITH JARS,False,False,True,True,False,-25.5,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22846,BREAD BIN DINER STYLE RED ,-1,2011-03-31 11:58:00,16.95,16801,United Kingdom,BREAD BIN DINER STYLE RED ,False,False,True,True,False,-16.95,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22842,BISCUIT TIN VINTAGE RED,-2,2011-03-31 11:58:00,6.75,16801,United Kingdom,BISCUIT TIN VINTAGE RED,False,False,True,True,False,-13.5,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22840,ROUND CAKE TIN VINTAGE RED,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,ROUND CAKE TIN VINTAGE RED,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22760,"TRAY, BREAKFAST IN BED",-1,2011-03-31 11:58:00,12.75,16801,United Kingdom,"TRAY, BREAKFAST IN BED",False,False,True,True,False,-12.75,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-4,2011-03-31 11:58:00,3.95,16801,United Kingdom,SET OF 6 SPICE TINS PANTRY DESIGN,False,False,True,True,False,-15.8,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-03-31 11:58:00,4.95,16801,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,False,False,True,True,False,-14.850000000000001,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22692,DOORMAT WELCOME TO OUR HOME,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT WELCOME TO OUR HOME,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22691,DOORMAT WELCOME SUNRISE,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT WELCOME SUNRISE,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22690,DOORMAT HOME SWEET HOME BLUE ,-2,2011-03-31 11:58:00,7.95,16801,United Kingdom,DOORMAT HOME SWEET HOME BLUE ,False,False,True,True,False,-15.9,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22626,BLACK KITCHEN SCALES,-2,2011-03-31 11:58:00,8.5,16801,United Kingdom,BLACK KITCHEN SCALES,False,False,True,True,False,-17.0,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22625,RED KITCHEN SCALES,-2,2011-03-31 11:58:00,8.5,16801,United Kingdom,RED KITCHEN SCALES,False,False,True,True,False,-17.0,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22624,IVORY KITCHEN SCALES,-2,2011-03-31 11:58:00,8.5,16801,United Kingdom,IVORY KITCHEN SCALES,False,False,True,True,False,-17.0,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22457,NATURAL SLATE HEART CHALKBOARD ,-6,2011-03-31 11:58:00,2.95,16801,United Kingdom,NATURAL SLATE HEART CHALKBOARD ,False,False,True,True,False,-17.700000000000003,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22456,NATURAL SLATE CHALKBOARD LARGE ,-3,2011-03-31 11:58:00,4.95,16801,United Kingdom,NATURAL SLATE CHALKBOARD LARGE ,False,False,True,True,False,-14.850000000000001,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22430,ENAMEL WATERING CAN CREAM,-4,2011-03-31 11:58:00,4.95,16801,United Kingdom,ENAMEL WATERING CAN CREAM,False,False,True,True,False,-19.8,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22429,ENAMEL MEASURING JUG CREAM,-4,2011-03-31 11:58:00,4.25,16801,United Kingdom,ENAMEL MEASURING JUG CREAM,False,False,True,True,False,-17.0,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548460,22427,ENAMEL FLOWER JUG CREAM,-3,2011-03-31 11:58:00,5.95,16801,United Kingdom,ENAMEL FLOWER JUG CREAM,False,False,True,True,False,-17.85,2011,3,2011-03,2011Q1,11,58,11:58:00,Morning
C548462,D,Discount,-1,2011-03-31 12:11:00,14.52,14527,United Kingdom,Discount,False,False,True,True,False,-14.52,2011,3,2011-03,2011Q1,12,11,12:11:00,Morning
C548463,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-18,2011-03-31 12:11:00,5.95,13225,United Kingdom,WOOD 2 DRAWER CABINET WHITE FINISH,False,False,True,True,False,-107.10000000000001,2011,3,2011-03,2011Q1,12,11,12:11:00,Morning
C548463,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-46,2011-03-31 12:11:00,5.95,13225,United Kingdom,WOOD 2 DRAWER CABINET WHITE FINISH,False,False,True,True,False,-273.7,2011,3,2011-03,2011Q1,12,11,12:11:00,Morning
C548464,22846,BREAD BIN DINER STYLE RED ,-3,2011-03-31 12:14:00,14.95,13043,United Kingdom,BREAD BIN DINER STYLE RED ,False,False,True,True,False,-44.849999999999994,2011,3,2011-03,2011Q1,12,14,12:14:00,Morning
C548465,22776,SWEETHEART CAKESTAND 3 TIER,-23,2011-03-31 12:17:00,8.5,17526,United Kingdom,SWEETHEART CAKESTAND 3 TIER,False,False,True,True,False,-195.5,2011,3,2011-03,2011Q1,12,17,12:17:00,Morning
C548467,22617,BAKING SET SPACEBOY DESIGN,-2,2011-03-31 12:20:00,4.95,16619,United Kingdom,BAKING SET SPACEBOY DESIGN,False,False,True,True,False,-9.9,2011,3,2011-03,2011Q1,12,20,12:20:00,Morning
C548467,22502,PICNIC BASKET WICKER SMALL,-2,2011-03-31 12:20:00,5.95,16619,United Kingdom,PICNIC BASKET WICKER SMALL,False,False,True,True,False,-11.9,2011,3,2011-03,2011Q1,12,20,12:20:00,Morning
C548469,22624,IVORY KITCHEN SCALES,-4,2011-03-31 12:32:00,7.65,14543,United Kingdom,IVORY KITCHEN SCALES,False,False,True,True,False,-30.6,2011,3,2011-03,2011Q1,12,32,12:32:00,Morning
C548469,21528,DAIRY MAID TRADITIONAL TEAPOT ,-2,2011-03-31 12:32:00,5.95,14543,United Kingdom,DAIRY MAID TRADITIONAL TEAPOT ,False,False,True,True,False,-11.9,2011,3,2011-03,2011Q1,12,32,12:32:00,Morning
C548469,21534,DAIRY MAID LARGE MILK JUG,-1,2011-03-31 12:32:00,4.95,14543,United Kingdom,DAIRY MAID LARGE MILK JUG,False,False,True,True,False,-4.95,2011,3,2011-03,2011Q1,12,32,12:32:00,Morning
C548469,21781,MA CAMPAGNE CUTLERY BOX,-7,2011-03-31 12:32:00,12.75,14543,United Kingdom,MA CAMPAGNE CUTLERY BOX,False,False,True,True,False,-89.25,2011,3,2011-03,2011Q1,12,32,12:32:00,Morning
C548469,21843,RED RETROSPOT CAKE STAND,-1,2011-03-31 12:32:00,9.95,14543,United Kingdom,RED RETROSPOT CAKE STAND,False,False,True,True,False,-9.95,2011,3,2011-03,2011Q1,12,32,12:32:00,Morning
C548469,M,Manual,-1,2011-03-31 12:32:00,12.75,14543,United Kingdom,Manual,False,False,True,True,False,-12.75,2011,3,2011-03,2011Q1,12,32,12:32:00,Morning
C548469,21258,VICTORIAN SEWING BOX LARGE,-4,2011-03-31 12:32:00,12.75,14543,United Kingdom,VICTORIAN SEWING BOX LARGE,False,False,True,True,False,-51.0,2011,3,2011-03,2011Q1,12,32,12:32:00,Morning
C548469,22207,FRYING PAN UNION FLAG,-1,2011-03-31 12:32:00,4.25,14543,United Kingdom,FRYING PAN UNION FLAG,False,False,True,True,False,-4.25,2011,3,2011-03,2011Q1,12,32,12:32:00,Morning
C548469,M,Manual,-2,2011-03-31 12:32:00,10.95,14543,United Kingdom,Manual,False,False,True,True,False,-21.9,2011,3,2011-03,2011Q1,12,32,12:32:00,Morning
C548469,22625,RED KITCHEN SCALES,-2,2011-03-31 12:32:00,7.65,14543,United Kingdom,RED KITCHEN SCALES,False,False,True,True,False,-15.3,2011,3,2011-03,2011Q1,12,32,12:32:00,Morning
C548469,22627,MINT KITCHEN SCALES,-1,2011-03-31 12:32:00,0.76,14543,United Kingdom,MINT KITCHEN SCALES,False,False,True,True,False,-0.76,2011,3,2011-03,2011Q1,12,32,12:32:00,Morning
C548471,22776,SWEETHEART CAKESTAND 3 TIER,-1,2011-03-31 12:38:00,9.95,14267,United Kingdom,SWEETHEART CAKESTAND 3 TIER,False,False,True,True,False,-9.95,2011,3,2011-03,2011Q1,12,38,12:38:00,Morning
C548485,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-03-31 12:50:00,2.95,14051,United Kingdom,ROSES REGENCY TEACUP AND SAUCER ,False,False,True,True,False,-2.95,2011,3,2011-03,2011Q1,12,50,12:50:00,Morning
C548485,22698,PINK REGENCY TEACUP AND SAUCER,-2,2011-03-31 12:50:00,2.95,14051,United Kingdom,PINK REGENCY TEACUP AND SAUCER,False,False,True,True,False,-5.9,2011,3,2011-03,2011Q1,12,50,12:50:00,Morning
C548487,22798,ANTIQUE GLASS DRESSING TABLE POT,-1,2011-03-31 12:57:00,2.95,14952,United Kingdom,ANTIQUE GLASS DRESSING TABLE POT,False,False,True,True,False,-2.95,2011,3,2011-03,2011Q1,12,57,12:57:00,Morning
C548487,22667,RECIPE BOX RETROSPOT ,-1,2011-03-31 12:57:00,2.95,14952,United Kingdom,RECIPE BOX RETROSPOT ,False,False,True,True,False,-2.95,2011,3,2011-03,2011Q1,12,57,12:57:00,Morning
C548487,22637,PIGGY BANK RETROSPOT ,-8,2011-03-31 12:57:00,2.55,14952,United Kingdom,PIGGY BANK RETROSPOT ,False,False,True,True,False,-20.4,2011,3,2011-03,2011Q1,12,57,12:57:00,Morning
C548488,22891,TEA FOR ONE POLKADOT,-1,2011-03-31 13:03:00,4.25,16638,United Kingdom,TEA FOR ONE POLKADOT,False,False,True,True,False,-4.25,2011,3,2011-03,2011Q1,13,3,13:03:00,Afternoon
C548495,21528,DAIRY MAID TRADITIONAL TEAPOT ,-1,2011-03-31 13:34:00,6.95,17075,United Kingdom,DAIRY MAID TRADITIONAL TEAPOT ,False,False,True,True,False,-6.95,2011,3,2011-03,2011Q1,13,34,13:34:00,Afternoon
C548495,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2011-03-31 13:34:00,7.95,17075,United Kingdom,RED RETROSPOT TRADITIONAL TEAPOT ,False,False,True,True,False,-7.95,2011,3,2011-03,2011Q1,13,34,13:34:00,Afternoon
C548495,71038,WHITE HANGING BEADS CANDLE HOLDER,-1,2011-03-31 13:34:00,5.45,17075,United Kingdom,WHITE HANGING BEADS CANDLE HOLDER,False,False,True,True,False,-5.45,2011,3,2011-03,2011Q1,13,34,13:34:00,Afternoon
C548503,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,2011-03-31 14:23:00,3.75,14410,United Kingdom,RED RETROSPOT TEA CUP AND SAUCER ,False,False,True,True,False,-3.75,2011,3,2011-03,2011Q1,14,23,14:23:00,Afternoon
C548503,21539,RED RETROSPOT BUTTER DISH,-1,2011-03-31 14:23:00,4.95,14410,United Kingdom,RED RETROSPOT BUTTER DISH,False,False,True,True,False,-4.95,2011,3,2011-03,2011Q1,14,23,14:23:00,Afternoon
C548503,22070,SMALL RED RETROSPOT MUG IN BOX ,-1,2011-03-31 14:23:00,3.75,14410,United Kingdom,SMALL RED RETROSPOT MUG IN BOX ,False,False,True,True,False,-3.75,2011,3,2011-03,2011Q1,14,23,14:23:00,Afternoon
C548503,22071,SMALL WHITE RETROSPOT MUG IN BOX ,-2,2011-03-31 14:23:00,3.75,14410,United Kingdom,SMALL WHITE RETROSPOT MUG IN BOX ,False,False,True,True,False,-7.5,2011,3,2011-03,2011Q1,14,23,14:23:00,Afternoon
C548503,22649,STRAWBERRY FAIRY CAKE TEAPOT,-2,2011-03-31 14:23:00,4.95,14410,United Kingdom,STRAWBERRY FAIRY CAKE TEAPOT,False,False,True,True,False,-9.9,2011,3,2011-03,2011Q1,14,23,14:23:00,Afternoon
C548508,23176,ABC TREASURE BOOK BOX ,-1,2011-03-31 14:51:00,2.25,14189,United Kingdom,ABC TREASURE BOOK BOX ,False,False,True,True,False,-2.25,2011,3,2011-03,2011Q1,14,51,14:51:00,Afternoon
C548513,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-8,2011-03-31 15:54:00,2.55,13777,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,False,False,True,True,False,-20.4,2011,3,2011-03,2011Q1,15,54,15:54:00,Afternoon
C548532,84406B,CREAM CUPID HEARTS COAT HANGER,-24,2011-03-31 17:16:00,4.15,14031,United Kingdom,CREAM CUPID HEARTS COAT HANGER,False,False,True,True,False,-99.60000000000001,2011,3,2011-03,2011Q1,17,16,17:16:00,Afternoon
C548532,22423,REGENCY CAKESTAND 3 TIER,-48,2011-03-31 17:16:00,10.95,14031,United Kingdom,REGENCY CAKESTAND 3 TIER,False,False,True,True,False,-525.5999999999999,2011,3,2011-03,2011Q1,17,16,17:16:00,Afternoon
C548532,82482,WOODEN PICTURE FRAME WHITE FINISH,-24,2011-03-31 17:16:00,2.55,14031,United Kingdom,WOODEN PICTURE FRAME WHITE FINISH,False,False,True,True,False,-61.199999999999996,2011,3,2011-03,2011Q1,17,16,17:16:00,Afternoon
C548532,82494L,WOODEN FRAME ANTIQUE WHITE ,-96,2011-03-31 17:16:00,2.55,14031,United Kingdom,WOODEN FRAME ANTIQUE WHITE ,False,False,True,True,False,-244.79999999999998,2011,3,2011-03,2011Q1,17,16,17:16:00,Afternoon
C548532,21843,RED RETROSPOT CAKE STAND,-24,2011-03-31 17:16:00,9.95,14031,United Kingdom,RED RETROSPOT CAKE STAND,False,False,True,True,False,-238.79999999999998,2011,3,2011-03,2011Q1,17,16,17:16:00,Afternoon
C548543,84949,SILVER HANGING T-LIGHT HOLDER,-2,2011-03-31 18:44:00,1.65,14525,United Kingdom,SILVER HANGING T-LIGHT HOLDER,False,False,True,True,False,-3.3,2011,3,2011-03,2011Q1,18,44,18:44:00,Afternoon
C548543,M,Manual,-12,2011-03-31 18:44:00,3.75,14525,United Kingdom,Manual,False,False,True,True,False,-45.0,2011,3,2011-03,2011Q1,18,44,18:44:00,Afternoon
C548564,20750,RED RETROSPOT MINI CASES,-1,2011-04-01 10:22:00,7.95,12616,France,RED RETROSPOT MINI CASES,False,False,True,True,False,-7.95,2011,4,2011-04,2011Q2,10,22,10:22:00,Morning
C548573,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,-8,2011-04-01 10:45:00,12.75,15045,United Kingdom,CUPBOARD 3 DRAWER MA CAMPAGNE,False,False,True,True,False,-102.0,2011,4,2011-04,2011Q2,10,45,10:45:00,Morning
C548576,84632,DECORATIVE HANGING SHELVING UNIT,-1,2011-04-01 10:46:00,59.95,15696,United Kingdom,DECORATIVE HANGING SHELVING UNIT,False,False,True,True,False,-59.95,2011,4,2011-04,2011Q2,10,46,10:46:00,Morning
C548576,22487,WHITE WOOD GARDEN PLANT LADDER,-1,2011-04-01 10:46:00,9.95,15696,United Kingdom,WHITE WOOD GARDEN PLANT LADDER,False,False,True,True,False,-9.95,2011,4,2011-04,2011Q2,10,46,10:46:00,Morning
C548576,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,-1,2011-04-01 10:46:00,4.25,15696,United Kingdom,BOX OF 6 ASSORTED COLOUR TEASPOONS,False,False,True,True,False,-4.25,2011,4,2011-04,2011Q2,10,46,10:46:00,Morning
C548577,21154,RED RETROSPOT OVEN GLOVE ,-200,2011-04-01 10:46:00,1.06,13694,United Kingdom,RED RETROSPOT OVEN GLOVE ,False,False,True,True,False,-212.0,2011,4,2011-04,2011Q2,10,46,10:46:00,Morning
C548577,21873,IF YOU CAN'T STAND THE HEAT MUG,-72,2011-04-01 10:46:00,1.06,13694,United Kingdom,IF YOU CAN'T STAND THE HEAT MUG,False,False,True,True,False,-76.32000000000001,2011,4,2011-04,2011Q2,10,46,10:46:00,Morning
C548577,22659,LUNCH BOX I LOVE LONDON,-64,2011-04-01 10:46:00,1.65,13694,United Kingdom,LUNCH BOX I LOVE LONDON,False,False,True,True,False,-105.6,2011,4,2011-04,2011Q2,10,46,10:46:00,Morning
C548577,21155,RED RETROSPOT PEG BAG,-200,2011-04-01 10:46:00,2.1,13694,United Kingdom,RED RETROSPOT PEG BAG,False,False,True,True,False,-420.0,2011,4,2011-04,2011Q2,10,46,10:46:00,Morning
C548577,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-96,2011-04-01 10:46:00,1.25,13694,United Kingdom,SET OF 72 RETROSPOT PAPER  DOILIES,False,False,True,True,False,-120.0,2011,4,2011-04,2011Q2,10,46,10:46:00,Morning
C548605,22453,MEASURING TAPE BABUSHKA BLUE,-1,2011-04-01 11:03:00,2.95,,United Kingdom,MEASURING TAPE BABUSHKA BLUE,True,False,True,True,False,-2.95,2011,4,2011-04,2011Q2,11,3,11:03:00,Morning
C548607,22637,PIGGY BANK RETROSPOT ,-1,2011-04-01 11:20:00,2.55,16700,United Kingdom,PIGGY BANK RETROSPOT ,False,False,True,True,False,-2.55,2011,4,2011-04,2011Q2,11,20,11:20:00,Morning
C548609,21277,FRENCH STYLE EMBOSSED HEART CABINET,-1,2011-04-01 11:22:00,21.95,15589,United Kingdom,FRENCH STYLE EMBOSSED HEART CABINET,False,False,True,True,False,-21.95,2011,4,2011-04,2011Q2,11,22,11:22:00,Morning
C548625,21463,MIRRORED DISCO BALL ,-2,2011-04-01 12:14:00,5.95,13078,United Kingdom,MIRRORED DISCO BALL ,False,False,True,True,False,-11.9,2011,4,2011-04,2011Q2,12,14,12:14:00,Morning
C548626,22193,RED DINER WALL CLOCK,-1,2011-04-01 12:16:00,8.5,15622,United Kingdom,RED DINER WALL CLOCK,False,False,True,True,False,-8.5,2011,4,2011-04,2011Q2,12,16,12:16:00,Morning
C548628,21820,GLITTER HEART GARLAND WITH BELLS ,-6,2011-04-01 12:19:00,3.75,13184,United Kingdom,GLITTER HEART GARLAND WITH BELLS ,False,False,True,True,False,-22.5,2011,4,2011-04,2011Q2,12,19,12:19:00,Morning
C548647,37449,CERAMIC CAKE STAND + HANGING CAKES,-3,2011-04-01 13:17:00,9.95,12888,United Kingdom,CERAMIC CAKE STAND + HANGING CAKES,False,False,True,True,False,-29.849999999999998,2011,4,2011-04,2011Q2,13,17,13:17:00,Afternoon
C548667,22231,JIGSAW TREE WITH BIRDHOUSE,-15,2011-04-01 15:00:00,1.45,12781,Czech Republic,JIGSAW TREE WITH BIRDHOUSE,False,False,True,True,False,-21.75,2011,4,2011-04,2011Q2,15,0,15:00:00,Afternoon
C548667,84459A,PINK METAL CHICKEN HEART ,-24,2011-04-01 15:00:00,1.49,12781,Czech Republic,PINK METAL CHICKEN HEART ,False,False,True,True,False,-35.76,2011,4,2011-04,2011Q2,15,0,15:00:00,Afternoon
C548695,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-04-03 10:08:00,6.95,17243,United Kingdom,WOOD 2 DRAWER CABINET WHITE FINISH,False,False,True,True,False,-6.95,2011,4,2011-04,2011Q2,10,8,10:08:00,Morning
C548695,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2011-04-03 10:08:00,8.95,17243,United Kingdom,WOOD S/3 CABINET ANT WHITE FINISH,False,False,True,True,False,-8.95,2011,4,2011-04,2011Q2,10,8,10:08:00,Morning
C548695,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2011-04-03 10:08:00,9.95,17243,United Kingdom,CERAMIC CAKE STAND + HANGING CAKES,False,False,True,True,False,-9.95,2011,4,2011-04,2011Q2,10,8,10:08:00,Morning
C548713,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,-3,2011-04-03 14:53:00,0.85,17337,United Kingdom,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,False,False,True,True,False,-2.55,2011,4,2011-04,2011Q2,14,53,14:53:00,Afternoon
C548713,22087,PAPER BUNTING WHITE LACE,-12,2011-04-03 14:53:00,2.95,17337,United Kingdom,PAPER BUNTING WHITE LACE,False,False,True,True,False,-35.400000000000006,2011,4,2011-04,2011Q2,14,53,14:53:00,Afternoon
C548713,21877,HOME SWEET HOME MUG,-1,2011-04-03 14:53:00,1.25,17337,United Kingdom,HOME SWEET HOME MUG,False,False,True,True,False,-1.25,2011,4,2011-04,2011Q2,14,53,14:53:00,Afternoon
C548717,22418,10 COLOUR SPACEBOY PEN,-24,2011-04-04 08:50:00,0.85,16297,United Kingdom,10 COLOUR SPACEBOY PEN,False,False,True,True,False,-20.4,2011,4,2011-04,2011Q2,8,50,08:50:00,Morning
C548721,21714,CITRONELLA CANDLE GARDEN POT,-4,2011-04-04 08:59:00,1.25,12957,United Kingdom,CITRONELLA CANDLE GARDEN POT,False,False,True,True,False,-5.0,2011,4,2011-04,2011Q2,8,59,08:59:00,Morning
C548721,21713,CITRONELLA CANDLE FLOWERPOT,-2,2011-04-04 08:59:00,2.1,12957,United Kingdom,CITRONELLA CANDLE FLOWERPOT,False,False,True,True,False,-4.2,2011,4,2011-04,2011Q2,8,59,08:59:00,Morning
C548722,22960,JAM MAKING SET WITH JARS,-2,2011-04-04 09:00:00,4.25,13481,United Kingdom,JAM MAKING SET WITH JARS,False,False,True,True,False,-8.5,2011,4,2011-04,2011Q2,9,0,09:00:00,Morning
C548723,72741,GRAND CHOCOLATECANDLE,-3,2011-04-04 09:02:00,1.45,15874,United Kingdom,GRAND CHOCOLATECANDLE,False,False,True,True,False,-4.35,2011,4,2011-04,2011Q2,9,2,09:02:00,Morning
