InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,OriginalDescription,MissingCustomerID,MissingDescription,IsCancelled,IsReturn,IsFreeItem,TotalPrice,Year,Month,MonthYear,YearQuarter,Hour,Minute,Time,TimeOfDay
548069,20713,JUMBO BAG OWLS,-22,2011-03-29 12:10:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,12,10,12:10:00,Morning
548095,20850,,-3,2011-03-29 12:17:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,3,2011-03,2011Q1,12,17,12:17:00,Morning
548098,21283,,-15,2011-03-29 12:17:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,3,2011-03,2011Q1,12,17,12:17:00,Morning
548104,84854,GIRLY PINK TOOL SET,-3,2011-03-29 12:18:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,12,18,12:18:00,Morning
548110,21911,GARDEN METAL SIGN ,-27,2011-03-29 12:20:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,12,20,12:20:00,Morning
548149,72821,CUPID SCENTED CANDLE IN GLASS,-2,2011-03-29 12:36:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,12,36,12:36:00,Morning
548161,20734,SILVER MINI TAPE MEASURE ,2,2011-03-29 13:40:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,13,40,13:40:00,Afternoon
548173,85067,CREAM SWEETHEART WALL CABINET,-3,2011-03-29 14:17:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,14,17,14:17:00,Afternoon
548175,46115B,GREEN POP ART MAO CUSHION COVER ,-2,2011-03-29 14:19:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,14,19,14:19:00,Afternoon
548195,79321,CHILLI LIGHTS,27,2011-03-29 15:36:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,15,36,15:36:00,Afternoon
548205,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,48,2011-03-29 16:51:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,16,51,16:51:00,Afternoon
548206,22469,HEART OF WICKER SMALL,-53,2011-03-29 16:56:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,56,16:56:00,Afternoon
548207,20713,JUMBO BAG OWLS,25,2011-03-29 17:11:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,17,11,17:11:00,Afternoon
548209,21621,VINTAGE UNION JACK BUNTING,-30,2011-03-29 17:21:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,17,21,17:21:00,Afternoon
548220,79321,CHILLI LIGHTS,14,2011-03-30 09:47:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,9,47,09:47:00,Morning
548221,85049B,LUSH GREENS RIBBONS,1,2011-03-30 09:47:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,9,47,09:47:00,Morning
548224,47593A,CAROUSEL PONIES BABY BIB,2,2011-03-30 10:23:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,10,23,10:23:00,Morning
548227,90099,NECKLACE+BRACELET SET BLUE HIBISCUS,-19,2011-03-30 10:24:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,10,24,10:24:00,Morning
548261,90104,PURPLE FRANGIPANI HAIRCLIP,2,2011-03-30 11:19:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,11,19,11:19:00,Morning
548269,22036,,-45,2011-03-30 11:35:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,3,2011-03,2011Q1,11,35,11:35:00,Morning
548286,10002,INFLATABLE POLITICAL GLOBE ,180,2011-03-30 11:47:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,11,47,11:47:00,Morning
548318,22055,MINI CAKE STAND  HANGING STRAWBERY,5,2011-03-30 12:45:00,0.0,13113,United Kingdom,MINI CAKE STAND  HANGING STRAWBERY,False,False,False,False,True,0.0,2011,3,2011-03,2011Q1,12,45,12:45:00,Morning
548328,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-21,2011-03-30 13:11:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,13,11,13:11:00,Afternoon
548339,21827,EIGHT PIECE CREEPY CRAWLIE SET,-42,2011-03-30 14:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,14,8,14:08:00,Afternoon
548364,21095,SET/6 POSIES PAPER PLATES,53,2011-03-30 15:49:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,15,49,15:49:00,Afternoon
548365,79172D,,-7,2011-03-30 15:49:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,3,2011-03,2011Q1,15,49,15:49:00,Afternoon
548366,84678,CLASSICAL ROSE SMALL VASE,-33,2011-03-30 15:50:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,15,50,15:50:00,Afternoon
548369,84683,CLASSICAL ROSE CANDLESTAND,-6,2011-03-30 16:00:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,0,16:00:00,Afternoon
548376,22533,MAGIC DRAWING SLATE BAKE A CAKE ,-80,2011-03-30 16:39:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,39,16:39:00,Afternoon
548377,85016,SET OF 6 VINTAGE NOTELETS KIT,-46,2011-03-30 16:40:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,40,16:40:00,Afternoon
548378,22052,VINTAGE CARAVAN GIFT WRAP,-75,2011-03-30 16:41:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,41,16:41:00,Afternoon
548379,20702,PINK PADDED MOBILE,11,2011-03-30 16:41:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,16,41,16:41:00,Afternoon
548380,22127,PARTY CONES CARNIVAL ASSORTED,-60,2011-03-30 16:44:00,0.0,,United Kingdom,Dotcom sold in 6's,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,44,16:44:00,Afternoon
548381,22127,PARTY CONES CARNIVAL ASSORTED,-690,2011-03-30 16:45:00,0.0,,United Kingdom,sold in set?,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,45,16:45:00,Afternoon
548382,84898F,YELLOW FLOWERS FELT HANDBAG KIT,-2,2011-03-30 16:46:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,46,16:46:00,Afternoon
548383,84906,PINK B'FLY C/COVER W BOBBLES,5,2011-03-30 16:46:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,16,46,16:46:00,Afternoon
548385,22168,ORGANISER WOOD ANTIQUE WHITE ,-19,2011-03-30 16:47:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,47,16:47:00,Afternoon
548394,82494L,WOODEN FRAME ANTIQUE WHITE ,-39,2011-03-30 17:18:00,0.0,,United Kingdom,cracked,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,17,18,17:18:00,Afternoon
548395,22194,BLACK DINER WALL CLOCK,-9,2011-03-30 17:20:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,17,20,17:20:00,Afternoon
548396,22719,GUMBALL MONOCHROME COAT RACK,-25,2011-03-30 17:21:00,0.0,,United Kingdom,sold as 22467,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,17,21,17:21:00,Afternoon
548397,21195,PINK  HONEYCOMB PAPER BALL ,-30,2011-03-30 17:23:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,17,23,17:23:00,Afternoon
548398,22482,BLUE TEA TOWEL CLASSIC DESIGN,-66,2011-03-30 17:24:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,17,24,17:24:00,Afternoon
548399,15030,FAN BLACK FRAME ,150,2011-03-30 17:25:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,17,25,17:25:00,Afternoon
548402,21040,MODERN VINTAGE COTTON SHOPPING BAG,-5,2011-03-31 09:26:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,9,26,09:26:00,Morning
548535,90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,25,2011-03-31 17:33:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,17,33,17:33:00,Afternoon
548536,90010B,BLACK/WHITE GLASS/SILVER BRACELET,-50,2011-03-31 17:34:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,17,34,17:34:00,Afternoon
548537,90173,PAIR BUTTERFLY HAIR CLIPS,-28,2011-03-31 17:35:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,17,35,17:35:00,Afternoon
548538,90082B,DIAMANTE BOW BROOCH RED COLOUR,3,2011-03-31 17:36:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,17,36,17:36:00,Afternoon
548539,90005A,JADE GREEN ENAMEL HAIR COMB,2,2011-03-31 17:37:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,3,2011-03,2011Q1,17,37,17:37:00,Afternoon
548540,90035A,"PEARL & SHELL 42""NECKL. GREEN",-9,2011-03-31 17:51:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,17,51,17:51:00,Afternoon
548615,16010,FOLDING CAMPING SCISSOR W/KNIF & S,-7,2011-04-01 11:47:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,47,11:47:00,Morning
548620,84313B,BLUE TV TRAY TABLE ,-32,2011-04-01 11:53:00,0.0,,United Kingdom,Damaged,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,53,11:53:00,Morning
548637,84596E,SMALL LICORICE DES PINK BOWL,5,2011-04-01 12:32:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,12,32,12:32:00,Morning
548638,21258,VICTORIAN SEWING BOX LARGE,4,2011-04-01 12:34:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,12,34,12:34:00,Morning
548639,22627,MINT KITCHEN SCALES,1,2011-04-01 12:34:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,12,34,12:34:00,Morning
548646,21472,LADYBIRD + BEE RAFFIA FOOD COVER,-140,2011-04-01 13:15:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,13,15,13:15:00,Afternoon
548662,82494L,WOODEN FRAME ANTIQUE WHITE ,-180,2011-04-01 14:31:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,31,14:31:00,Afternoon
548675,85185D,FROG SOCK PUPPET,-2,2011-04-01 16:39:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,39,16:39:00,Afternoon
548676,72800F,,-5,2011-04-01 16:40:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,40,16:40:00,Afternoon
548677,72781,,-30,2011-04-01 16:40:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,40,16:40:00,Afternoon
548678,35015,,-9,2011-04-01 16:41:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,41,16:41:00,Afternoon
548679,72793,,-3,2011-04-01 16:42:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,42,16:42:00,Afternoon
548680,72800D,4 BLUE DINNER CANDLES SILVER FLOCK,-18,2011-04-01 16:43:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,43,16:43:00,Afternoon
548681,72800D,4 BLUE DINNER CANDLES SILVER FLOCK,3,2011-04-01 16:43:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,16,43,16:43:00,Afternoon
548682,72789,,-2,2011-04-01 16:44:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,44,16:44:00,Afternoon
548683,72801G,4 BURGUNDY WINE DINNER CANDLES,47,2011-04-01 16:45:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,16,45,16:45:00,Afternoon
548684,72798C,SET/4 GARDEN ROSE DINNER CANDLE,-2,2011-04-01 16:46:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,46,16:46:00,Afternoon
548685,85018B,,-2,2011-04-01 16:47:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,47,16:47:00,Afternoon
548693,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-60,2011-04-01 17:25:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,25,17:25:00,Afternoon
548694,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,10,2011-04-01 17:28:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,17,28,17:28:00,Afternoon
548871,22162,HEART GARLAND RUSTIC PADDED,2,2011-04-04 14:42:00,0.0,14410,United Kingdom,HEART GARLAND RUSTIC PADDED,False,False,False,False,True,0.0,2011,4,2011-04,2011Q2,14,42,14:42:00,Afternoon
548886,85118,HEART T-LIGHT HOLDER,-6,2011-04-04 15:23:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,23,15:23:00,Afternoon
548887,35824B,,-8,2011-04-04 15:24:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,24,15:24:00,Afternoon
548888,84726,,-14,2011-04-04 15:25:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,25,15:25:00,Afternoon
548889,84875A,,-17,2011-04-04 15:26:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,26,15:26:00,Afternoon
548890,84876C,,-19,2011-04-04 15:26:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,26,15:26:00,Afternoon
548897,47570B,TEA TIME TABLE CLOTH,-70,2011-04-04 16:22:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,22,16:22:00,Afternoon
548980,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-194,2011-04-05 12:21:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,12,21,12:21:00,Morning
548986,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-177,2011-04-05 12:46:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,12,46,12:46:00,Morning
548989,72799F,IVORY PILLAR CANDLE GOLD FLOCK,-46,2011-04-05 13:19:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,13,19,13:19:00,Afternoon
548997,84507B,STRIPES DESIGN MONKEY DOLL,20,2011-04-05 14:33:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,14,33,14:33:00,Afternoon
548998,84741C,CITRUS GARLAND FELT FLOWERS ,8,2011-04-05 14:34:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,14,34,14:34:00,Afternoon
548999,84743C,damages,-26,2011-04-05 14:34:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,34,14:34:00,Afternoon
549000,35972,DAISY FOLKART HEART DECORATION,-45,2011-04-05 14:35:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,35,14:35:00,Afternoon
549001,84845D,,-5,2011-04-05 14:35:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,35,14:35:00,Afternoon
549002,21278,VINTAGE KITCHEN PRINT PUDDINGS,17,2011-04-05 14:36:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,14,36,14:36:00,Afternoon
549003,21279,VINTAGE KITCHEN PRINT FRUITS,14,2011-04-05 14:36:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,14,36,14:36:00,Afternoon
549004,21274,,-3,2011-04-05 14:37:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,37,14:37:00,Afternoon
549005,16020C,CLEAR STATIONERY BOX SET ,-5,2011-04-05 14:37:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,37,14:37:00,Afternoon
549006,84508B,STRIPES DESIGN TEDDY,-23,2011-04-05 14:38:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,38,14:38:00,Afternoon
549008,21281,VINTAGE KITCHEN PRINT SEAFOOD,-31,2011-04-05 14:38:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,38,14:38:00,Afternoon
549009,21474,,-8,2011-04-05 14:39:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,39,14:39:00,Afternoon
549010,21684,SMALL MEDINA STAMPED METAL BOWL ,-62,2011-04-05 14:39:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,39,14:39:00,Afternoon
549011,62096B,,-8,2011-04-05 14:41:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,41,14:41:00,Afternoon
549028,84569A,PACK 3 IRON ON DOG PATCHES,-18,2011-04-05 17:02:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,2,17:02:00,Afternoon
549029,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,-17,2011-04-05 17:03:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,3,17:03:00,Afternoon
549030,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,-61,2011-04-05 17:03:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,3,17:03:00,Afternoon
549031,10134,,-19,2011-04-05 17:04:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,4,17:04:00,Afternoon
549032,20778,GARDEN PATH NOTEBOOK ,-6,2011-04-05 17:06:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,6,17:06:00,Afternoon
549033,16254,TRANSPARENT ACRYLIC TAPE DISPENSER,-5,2011-04-05 17:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,8,17:08:00,Afternoon
549034,16248B,BLUE HOLE PUNCH,2,2011-04-05 17:08:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,17,8,17:08:00,Afternoon
549035,72051S,BAG OF SILVER STONES,-15,2011-04-05 17:09:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,9,17:09:00,Afternoon
549036,84993B,75 BLACK PETIT FOUR CASES,-54,2011-04-05 17:09:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,9,17:09:00,Afternoon
549037,84569C,,-37,2011-04-05 17:09:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,9,17:09:00,Afternoon
549038,84569D,PACK 6 HEART/ICE-CREAM PATCHES,-70,2011-04-05 17:10:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,10,17:10:00,Afternoon
549042,21681,GIANT MEDINA STAMPED METAL BOWL ,-2,2011-04-05 17:24:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,24,17:24:00,Afternoon
549043,84990,,-24,2011-04-05 17:26:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,26,17:26:00,Afternoon
549100,21484,CHICK GREY HOT WATER BOTTLE,1,2011-04-06 11:14:00,0.0,,United Kingdom,CHICK GREY HOT WATER BOTTLE,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,11,14,11:14:00,Morning
549103,82494L,WOODEN FRAME ANTIQUE WHITE ,167,2011-04-06 11:39:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,11,39,11:39:00,Morning
549132,20756,GREEN FERN POCKET BOOK,-70,2011-04-06 15:22:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,22,15:22:00,Afternoon
549133,20759,CHRYSANTHEMUM POCKET BOOK ,-52,2011-04-06 15:22:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,22,15:22:00,Afternoon
549134,20758,ABSTRACT CIRCLES POCKET BOOK,-54,2011-04-06 15:22:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,22,15:22:00,Afternoon
549135,20760,GARDEN PATH POCKET BOOK,31,2011-04-06 15:23:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,15,23,15:23:00,Afternoon
549136,21414,,-3,2011-04-06 15:23:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,23,15:23:00,Afternoon
549137,84459B,YELLOW METAL CHICKEN HEART ,-7,2011-04-06 15:24:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,24,15:24:00,Afternoon
549138,22988,SOLDIERS EGG CUP ,12,2011-04-06 15:25:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,15,25,15:25:00,Afternoon
549139,22988,SOLDIERS EGG CUP ,-91,2011-04-06 15:26:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,26,15:26:00,Afternoon
549140,35819B,"ACRYLIC HANGING JEWEL,BLUE",7,2011-04-06 15:26:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,15,26,15:26:00,Afternoon
549141,35819B,"ACRYLIC HANGING JEWEL,BLUE",70,2011-04-06 15:26:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,15,26,15:26:00,Afternoon
549142,35650,,-24,2011-04-06 15:26:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,26,15:26:00,Afternoon
549143,84597C,RETRO PINK BALL ASHTRAY ,-17,2011-04-06 15:27:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,27,15:27:00,Afternoon
549144,21416,CLAM SHELL LARGE,-14,2011-04-06 15:28:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,28,15:28:00,Afternoon
549145,21421,PORCELAIN ROSE LARGE ,26,2011-04-06 15:28:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,15,28,15:28:00,Afternoon
549146,85017A,ENVELOPE 50 ROMANTIC IMAGES,-10,2011-04-06 15:29:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,29,15:29:00,Afternoon
549147,20773,BLUE PAISLEY NOTEBOOK,-4,2011-04-06 15:30:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,30,15:30:00,Afternoon
549149,35649,VINTAGE BEAD COSMETIC BAG ,-43,2011-04-06 15:31:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,31,15:31:00,Afternoon
549150,79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,-47,2011-04-06 15:32:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,32,15:32:00,Afternoon
549151,21664,RIDGED GLASS STORAGE JAR CREAM LID,20,2011-04-06 15:33:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,15,33,15:33:00,Afternoon
549156,17013D,ORIGAMI ROSE INCENSE IN TUBE,-9,2011-04-06 17:11:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,11,17:11:00,Afternoon
549157,21511,,-9,2011-04-06 17:13:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,13,17:13:00,Afternoon
549158,21910,WAY OUT METAL SIGN ,-1,2011-04-06 17:13:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,13,17:13:00,Afternoon
549159,22052,VINTAGE CARAVAN GIFT WRAP,-25,2011-04-06 17:14:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,14,17:14:00,Afternoon
549160,81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,-7,2011-04-06 17:15:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,15,17:15:00,Afternoon
549161,21518,BANK ACCOUNT  GREETING  CARD ,-31,2011-04-06 17:15:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,15,17:15:00,Afternoon
549163,84247L,FAWN AND MUSHROOM GREETING CARD,8,2011-04-06 17:18:00,0.0,,United Kingdom,,True,False,False,False,True,0.0,2011,4,2011-04,2011Q2,17,18,17:18:00,Afternoon
549164,16169P,WRAP GREEN RUSSIAN FOLKART ,-75,2011-04-06 17:20:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,20,17:20:00,Afternoon
549165,35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",-63,2011-04-06 17:20:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,20,17:20:00,Afternoon
549166,44265,,3,2011-04-06 17:21:00,0.0,,United Kingdom,,True,True,False,False,True,0.0,2011,4,2011-04,2011Q2,17,21,17:21:00,Afternoon
549167,84846A,SCENTED CANDLE IN DIGITALIS TIN,-8,2011-04-06 17:24:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,24,17:24:00,Afternoon
